"","siteID","diet","totalcount","routeID","easting","northing"
"554","107_02","Omnivorous",18,107,504000,3566755
"555","107_02","Seeds",319,107,504000,3566755
"556","107_02","Trunk arthropods",19,107,504000,3566755
"557","107_02","Aerial arthropods",3,107,504000,3566755
"558","107_03","Aerial arthropods",2,107,504589,3567918
"559","107_03","Ground arthropods",26,107,504589,3567918
"560","107_03","Nectar",6,107,504589,3567918
"561","107_03","Omnivorous",20,107,504589,3567918
"562","107_03","Foliage arthropods",16,107,504589,3567918
"563","107_03","Trunk arthropods",31,107,504589,3567918
"564","107_03","Seeds",261,107,504589,3567918
"565","107_04","Aerial arthropods",3,107,504428,3568242
"566","107_04","Foliage arthropods",7,107,504428,3568242
"567","107_04","Ground arthropods",10,107,504428,3568242
"568","107_04","Omnivorous",23,107,504428,3568242
"569","107_04","Seeds",314,107,504428,3568242
"570","107_04","Trunk arthropods",20,107,504428,3568242
"571","107_04","Nectar",3,107,504428,3568242
"572","107_05","Foliage arthropods",21,107,504751,3569881
"573","107_05","Ground arthropods",14,107,504751,3569881
"574","107_05","Nectar",5,107,504751,3569881
"575","107_05","Aerial arthropods",2,107,504751,3569881
"576","107_05","Seeds",372,107,504751,3569881
"577","107_05","Trunk arthropods",16,107,504751,3569881
"578","107_05","Vertebrates",1,107,504751,3569881
"579","107_05","Omnivorous",14,107,504751,3569881
"580","107_06","Aerial arthropods",1,107,504128,3570690
"581","107_06","Fruits",2,107,504128,3570690
"582","107_06","Ground arthropods",25,107,504128,3570690
"583","107_06","Nectar",9,107,504128,3570690
"584","107_06","Foliage arthropods",19,107,504128,3570690
"585","107_06","Seeds",260,107,504128,3570690
"586","107_06","Trunk arthropods",23,107,504128,3570690
"587","107_06","Vertebrates",1,107,504128,3570690
"588","107_06","Omnivorous",37,107,504128,3570690
"589","107_07","Foliage arthropods",14,107,504821,3571276
"590","107_07","Fruits",13,107,504821,3571276
"591","107_07","Ground arthropods",32,107,504821,3571276
"592","107_07","Nectar",1,107,504821,3571276
"593","107_07","Omnivorous",53,107,504821,3571276
"594","107_07","Seeds",290,107,504821,3571276
"595","107_07","Trunk arthropods",13,107,504821,3571276
"596","107_07","Vertebrates",2,107,504821,3571276
"597","107_07","Aerial arthropods",4,107,504821,3571276
"598","107_08","Aerial arthropods",4,107,506704,3571772
"599","107_08","Fruits",8,107,506704,3571772
"600","107_08","Ground arthropods",11,107,506704,3571772
"601","107_08","Nectar",6,107,506704,3571772
"602","107_08","Foliage arthropods",19,107,506704,3571772
"603","107_08","Seeds",279,107,506704,3571772
"604","107_08","Trunk arthropods",18,107,506704,3571772
"605","107_08","Vertebrates",11,107,506704,3571772
"606","107_08","Omnivorous",10,107,506704,3571772
"607","107_09","Foliage arthropods",20,107,507513,3571895
"608","107_09","Ground arthropods",12,107,507513,3571895
"609","107_09","Nectar",2,107,507513,3571895
"610","107_09","Omnivorous",5,107,507513,3571895
"611","107_09","Fruits",1,107,507513,3571895
"612","107_09","Trunk arthropods",14,107,507513,3571895
"613","107_09","Vertebrates",1,107,507513,3571895
"614","107_09","Seeds",212,107,507513,3571895
"615","107_10","Aerial arthropods",6,107,504132,3572290
"616","107_10","Fruits",6,107,504132,3572290
"617","107_10","Ground arthropods",46,107,504132,3572290
"618","107_10","Nectar",8,107,504132,3572290
"619","107_10","Omnivorous",14,107,504132,3572290
"620","107_10","Seeds",299,107,504132,3572290
"621","107_10","Trunk arthropods",17,107,504132,3572290
"622","107_10","Vertebrates",1,107,504132,3572290
"623","107_10","Foliage arthropods",34,107,504132,3572290
"624","107_11","Foliage arthropods",6,107,505184,3572185
"625","107_11","Nectar",9,107,505184,3572185
"626","107_11","Seeds",137,107,505184,3572185
"627","107_11","Trunk arthropods",6,107,505184,3572185
"628","107_11","Ground arthropods",2,107,505184,3572185
"629","107_12","Fruits",5,107,506178,3572739
"630","107_12","Ground arthropods",14,107,506178,3572739
"631","107_12","Nectar",6,107,506178,3572739
"632","107_12","Omnivorous",5,107,506178,3572739
"633","107_12","Seeds",246,107,506178,3572739
"634","107_12","Trunk arthropods",26,107,506178,3572739
"635","107_12","Vertebrates",10,107,506178,3572739
"636","107_12","Foliage arthropods",39,107,506178,3572739
"637","108_01","Aerial arthropods",10,108,507093,3572064
"638","108_01","Foliage arthropods",44,108,507093,3572064
"639","108_01","Ground arthropods",24,108,507093,3572064
"640","108_01","Nectar",8,108,507093,3572064
"641","108_01","Omnivorous",2,108,507093,3572064
"642","108_01","Fruits",6,108,507093,3572064
"643","108_01","Trunk arthropods",32,108,507093,3572064
"644","108_01","Vertebrates",4,108,507093,3572064
"645","108_01","Seeds",316,108,507093,3572064
"646","108_02","Aerial arthropods",8,108,508518,3572682
"647","108_02","Foliage arthropods",76,108,508518,3572682
"648","108_02","Ground arthropods",28,108,508518,3572682
"649","108_02","Nectar",5,108,508518,3572682
"650","108_02","Omnivorous",5,108,508518,3572682
"651","108_02","Fruits",13,108,508518,3572682
"652","108_02","Trunk arthropods",23,108,508518,3572682
"653","108_02","Vertebrates",13,108,508518,3572682
"654","108_02","Seeds",328,108,508518,3572682
"655","108_03","Foliage arthropods",39,108,505536,3573412
"656","108_03","Ground arthropods",18,108,505536,3573412
"657","108_03","Nectar",4,108,505536,3573412
"658","108_03","Omnivorous",6,108,505536,3573412
"659","108_03","Seeds",484,108,505536,3573412
"660","108_03","Trunk arthropods",44,108,505536,3573412
"661","108_03","Fruits",4,108,505536,3573412
"662","108_04","Aerial arthropods",2,108,506155,3573506
"663","108_04","Foliage arthropods",53,108,506155,3573506
"664","108_04","Fruits",2,108,506155,3573506
"665","108_04","Nectar",2,108,506155,3573506
"666","108_04","Omnivorous",6,108,506155,3573506
"667","108_04","Seeds",427,108,506155,3573506
"668","108_04","Ground arthropods",19,108,506155,3573506
"669","108_04","Trunk arthropods",47,108,506155,3573506
"670","108_05","Foliage arthropods",43,108,507394,3573088
"671","108_05","Fruits",8,108,507394,3573088
"672","108_05","Ground arthropods",19,108,507394,3573088
"673","108_05","Nectar",4,108,507394,3573088
"674","108_05","Omnivorous",1,108,507394,3573088
"675","108_05","Seeds",280,108,507394,3573088
"676","108_05","Trunk arthropods",21,108,507394,3573088
"677","108_05","Aerial arthropods",4,108,507394,3573088
"678","108_06","Aerial arthropods",1,108,508993,3573907
"679","108_06","Foliage arthropods",47,108,508993,3573907
"680","108_06","Fruits",6,108,508993,3573907
"681","108_06","Nectar",8,108,508993,3573907
"682","108_06","Omnivorous",7,108,508993,3573907
"683","108_06","Seeds",556,108,508993,3573907
"684","108_06","Ground arthropods",12,108,508993,3573907
"685","108_06","Vertebrates",3,108,508993,3573907
"686","108_06","Trunk arthropods",15,108,508993,3573907
"687","108_07","Aerial arthropods",16,108,508505,3574602
"688","108_07","Foliage arthropods",38,108,508505,3574602
"689","108_07","Fruits",8,108,508505,3574602
"690","108_07","Omnivorous",5,108,508505,3574602
"691","108_07","Seeds",273,108,508505,3574602
"692","108_07","Trunk arthropods",38,108,508505,3574602
"693","108_07","Ground arthropods",29,108,508505,3574602
"694","108_07","Vertebrates",1,108,508505,3574602
"695","108_08","Aerial arthropods",6,108,508128,3575608
"696","108_08","Foliage arthropods",36,108,508128,3575608
"697","108_08","Fruits",8,108,508128,3575608
"698","108_08","Nectar",1,108,508128,3575608
"699","108_08","Omnivorous",9,108,508128,3575608
"700","108_08","Seeds",180,108,508128,3575608
"701","108_08","Trunk arthropods",22,108,508128,3575608
"702","108_08","Vertebrates",2,108,508128,3575608
"703","108_08","Ground arthropods",52,108,508128,3575608
"704","108_09","Aerial arthropods",8,108,509303,3575421
"705","108_09","Foliage arthropods",62,108,509303,3575421
"706","108_09","Fruits",1,108,509303,3575421
"707","108_09","Nectar",1,108,509303,3575421
"708","108_09","Omnivorous",13,108,509303,3575421
"709","108_09","Seeds",346,108,509303,3575421
"710","108_09","Ground arthropods",47,108,509303,3575421
"711","108_09","Vertebrates",2,108,509303,3575421
"712","108_09","Trunk arthropods",37,108,509303,3575421
"713","108_10","Foliage arthropods",41,108,509449,3576718
"714","108_10","Fruits",2,108,509449,3576718
"715","108_10","Ground arthropods",30,108,509449,3576718
"716","108_10","Aerial arthropods",4,108,509449,3576718
"717","108_10","Omnivorous",5,108,509449,3576718
"718","108_10","Seeds",436,108,509449,3576718
"719","108_10","Trunk arthropods",55,108,509449,3576718
"720","108_10","Nectar",5,108,509449,3576718
"721","108_11","Foliage arthropods",30,108,509918,3577156
"722","108_11","Fruits",3,108,509918,3577156
"723","108_11","Ground arthropods",23,108,509918,3577156
"724","108_11","Aerial arthropods",5,108,509918,3577156
"725","108_11","Omnivorous",18,108,509918,3577156
"726","108_11","Seeds",285,108,509918,3577156
"727","108_11","Trunk arthropods",26,108,509918,3577156
"728","108_11","Nectar",4,108,509918,3577156
"729","108_12","Aerial arthropods",1,108,510166,3577478
"730","108_12","Fruits",7,108,510166,3577478
"731","108_12","Ground arthropods",40,108,510166,3577478
"732","108_12","Nectar",10,108,510166,3577478
"733","108_12","Foliage arthropods",42,108,510166,3577478
"734","108_12","Seeds",262,108,510166,3577478
"735","108_12","Trunk arthropods",29,108,510166,3577478
"736","108_12","Vertebrates",1,108,510166,3577478
"737","108_12","Omnivorous",21,108,510166,3577478
"738","109_01","Ground arthropods",10,109,503695,3571118
"739","109_01","Nectar",1,109,503695,3571118
"740","109_01","Omnivorous",33,109,503695,3571118
"741","109_01","Seeds",229,109,503695,3571118
"742","109_01","Trunk arthropods",11,109,503695,3571118
"743","109_01","Fruits",1,109,503695,3571118
"744","109_02","Ground arthropods",10,109,503569,3572351
"745","109_02","Omnivorous",27,109,503569,3572351
"746","109_02","Seeds",259,109,503569,3572351
"747","109_02","Trunk arthropods",7,109,503569,3572351
"748","109_03","Foliage arthropods",2,109,503287,3573637
"749","109_03","Fruits",3,109,503287,3573637
"750","109_03","Ground arthropods",9,109,503287,3573637
"751","109_03","Omnivorous",5,109,503287,3573637
"752","109_03","Seeds",265,109,503287,3573637
"753","109_03","Trunk arthropods",29,109,503287,3573637
"754","109_03","Nectar",1,109,503287,3573637
"755","109_04","Foliage arthropods",5,109,504688,3573166
"756","109_04","Fruits",5,109,504688,3573166
"757","109_04","Nectar",4,109,504688,3573166
"758","109_04","Omnivorous",1,109,504688,3573166
"759","109_04","Seeds",272,109,504688,3573166
"760","109_04","Ground arthropods",13,109,504688,3573166
"761","109_04","Trunk arthropods",26,109,504688,3573166
"762","109_05","Foliage arthropods",8,109,504919,3574515
"763","109_05","Fruits",5,109,504919,3574515
"764","109_05","Ground arthropods",10,109,504919,3574515
"765","109_05","Seeds",222,109,504919,3574515
"766","109_05","Trunk arthropods",29,109,504919,3574515
"767","109_05","Omnivorous",1,109,504919,3574515
"768","109_06","Foliage arthropods",5,109,505283,3574016
"769","109_06","Fruits",2,109,505283,3574016
"770","109_06","Nectar",2,109,505283,3574016
"771","109_06","Seeds",264,109,505283,3574016
"772","109_06","Trunk arthropods",41,109,505283,3574016
"773","109_06","Ground arthropods",11,109,505283,3574016
"774","109_07","Fruits",5,109,506099,3574333
"775","109_07","Ground arthropods",10,109,506099,3574333
"776","109_07","Omnivorous",1,109,506099,3574333
"777","109_07","Foliage arthropods",4,109,506099,3574333
"778","109_07","Trunk arthropods",22,109,506099,3574333
"779","109_07","Seeds",156,109,506099,3574333
"780","109_08","Foliage arthropods",3,109,507709,3574258
"781","109_08","Fruits",4,109,507709,3574258
"782","109_08","Ground arthropods",9,109,507709,3574258
"783","109_08","Seeds",167,109,507709,3574258
"784","109_08","Trunk arthropods",20,109,507709,3574258
"785","109_08","Nectar",1,109,507709,3574258
"786","109_09","Aerial arthropods",7,109,507275,3575780
"787","109_09","Ground arthropods",36,109,507275,3575780
"788","109_09","Omnivorous",5,109,507275,3575780
"789","109_09","Seeds",162,109,507275,3575780
"790","109_09","Fruits",5,109,507275,3575780
"791","109_09","Vertebrates",3,109,507275,3575780
"792","109_09","Trunk arthropods",17,109,507275,3575780
"793","109_10","Fruits",2,109,507220,3576773
"794","109_10","Ground arthropods",21,109,507220,3576773
"795","109_10","Omnivorous",2,109,507220,3576773
"796","109_10","Seeds",188,109,507220,3576773
"797","109_10","Trunk arthropods",14,109,507220,3576773
"798","109_10","Foliage arthropods",1,109,507220,3576773
"799","109_11","Aerial arthropods",1,109,508518,3576832
"800","109_11","Foliage arthropods",4,109,508518,3576832
"801","109_11","Fruits",8,109,508518,3576832
"802","109_11","Nectar",1,109,508518,3576832
"803","109_11","Omnivorous",9,109,508518,3576832
"804","109_11","Seeds",185,109,508518,3576832
"805","109_11","Ground arthropods",18,109,508518,3576832
"806","109_11","Vertebrates",1,109,508518,3576832
"807","109_11","Trunk arthropods",23,109,508518,3576832
"808","109_12","Foliage arthropods",6,109,508620,3577564
"809","109_12","Fruits",4,109,508620,3577564
"810","109_12","Ground arthropods",12,109,508620,3577564
"811","109_12","Seeds",137,109,508620,3577564
"812","109_12","Trunk arthropods",19,109,508620,3577564
"813","109_12","Vertebrates",1,109,508620,3577564
"814","109_12","Omnivorous",9,109,508620,3577564
"815","110_01","Foliage arthropods",17,110,502823,3572132
"816","110_01","Fruits",14,110,502823,3572132
"817","110_01","Ground arthropods",61,110,502823,3572132
"818","110_01","Aerial arthropods",8,110,502823,3572132
"819","110_01","Omnivorous",65,110,502823,3572132
"820","110_01","Seeds",683,110,502823,3572132
"821","110_01","Trunk arthropods",19,110,502823,3572132
"822","110_01","Vertebrates",5,110,502823,3572132
"823","110_01","Nectar",4,110,502823,3572132
"824","110_02","Foliage arthropods",41,110,502249,3573576
"825","110_02","Fruits",9,110,502249,3573576
"826","110_02","Ground arthropods",38,110,502249,3573576
"827","110_02","Aerial arthropods",2,110,502249,3573576
"828","110_02","Omnivorous",18,110,502249,3573576
"829","110_02","Seeds",711,110,502249,3573576
"830","110_02","Trunk arthropods",56,110,502249,3573576
"831","110_02","Nectar",5,110,502249,3573576
"832","110_02","Vertebrates",1,110,502249,3573576
"833","110_03","Foliage arthropods",48,110,502121,3574454
"834","110_03","Fruits",8,110,502121,3574454
"835","110_03","Ground arthropods",23,110,502121,3574454
"836","110_03","Nectar",4,110,502121,3574454
"837","110_03","Omnivorous",34,110,502121,3574454
"838","110_03","Seeds",493,110,502121,3574454
"839","110_03","Trunk arthropods",45,110,502121,3574454
"840","110_03","Vertebrates",3,110,502121,3574454
"841","110_03","Aerial arthropods",3,110,502121,3574454
"842","110_04","Foliage arthropods",24,110,503627,3574326
"843","110_04","Fruits",3,110,503627,3574326
"844","110_04","Ground arthropods",11,110,503627,3574326
"845","110_04","Aerial arthropods",3,110,503627,3574326
"846","110_04","Omnivorous",4,110,503627,3574326
"847","110_04","Seeds",575,110,503627,3574326
"848","110_04","Trunk arthropods",15,110,503627,3574326
"849","110_04","Vertebrates",1,110,503627,3574326
"850","110_04","Nectar",4,110,503627,3574326
"851","110_05","Foliage arthropods",13,110,503890,3575390
"852","110_05","Fruits",2,110,503890,3575390
"853","110_05","Ground arthropods",4,110,503890,3575390
"854","110_05","Aerial arthropods",6,110,503890,3575390
"855","110_05","Seeds",45,110,503890,3575390
"856","110_05","Trunk arthropods",5,110,503890,3575390
"857","110_05","Nectar",3,110,503890,3575390
"858","110_05a","Aerial arthropods",2,110,503555,3575313
"859","110_05a","Fruits",3,110,503555,3575313
"860","110_05a","Ground arthropods",19,110,503555,3575313
"861","110_05a","Nectar",5,110,503555,3575313
"862","110_05a","Omnivorous",7,110,503555,3575313
"863","110_05a","Seeds",444,110,503555,3575313
"864","110_05a","Trunk arthropods",23,110,503555,3575313
"865","110_05a","Vertebrates",4,110,503555,3575313
"866","110_05a","Foliage arthropods",22,110,503555,3575313
"867","110_06","Aerial arthropods",32,110,504314,3575034
"868","110_06","Fruits",6,110,504314,3575034
"869","110_06","Ground arthropods",33,110,504314,3575034
"870","110_06","Nectar",2,110,504314,3575034
"871","110_06","Foliage arthropods",8,110,504314,3575034
"872","110_06","Seeds",568,110,504314,3575034
"873","110_06","Trunk arthropods",39,110,504314,3575034
